No,KODE (SKU/ID),Nama,Pad Code,Kode Ipos,Satuan,Kategori,Customer,Stock Aman,Stock Minimum,Harga FG,Last Update,User Update,Price Satuan,BOM Kode,Material Kode,Nama Material,Ratio
,KRT03291,"COMM, 1-73 NY UK 510X410X375 DOUBLE WALL K125/M125X4 CLIC",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03292,"COMM, 1-74 NY UK 555X230X630 DOUBLE WALL K125/M125X4 CLIC",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03293,"COMM, 2-4 UK 500X255X140 DOUBLE WALL K125/M125X4 ALADDIN HERSHEY",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03294,"COMM, 2-5 UK 420X390X400 DOUBLE WALL K125/M125X4 PANGAEA",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03295,BOX 105X95X35 CM CM275/M125X3/K275,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03296,LAYER 104X94 CM K150/M12/K150F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03297,"RETAIL, 11-78-1 UK 520X370X340 DOUBLE WALL K125/M125X4 PRIME BBQ",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03298,"RETAIL, 11-79-1 UK 470X435X430 DOUBLE WALL K125/M125X4 PLUMP JACK",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03299,SHEET 127 X 125 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,9318,24/01/2026 10:55:06,System,Rp 9.318,,,,
,KRT03300,SHEET 110 X 105 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,6779,24/01/2026 10:55:06,System,Rp 6.779,,,,
,KRT03301,PARTISI 061 (575X380X110),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03302,PARTISI 062 (560X360X110),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03303,PARTISI 063 (575X380X80),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03304,PARTISI 064 (575X380X110),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03305,KARTON BOX POLOS 30X30X37 SINGLE LAYER,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03306,LAYER W18 520X265 MM - LAYER W18,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03308,"SHEET 133 X 39,4 CM SCOORE 15.2+9+15.2 K150/M125/K150 C/F",,,PCS,,,0,0,2238,24/01/2026 10:55:06,System,Rp 2.238,,,,
,KRT03310,BOX SINGLE UK 440X380X290 MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03311,SHEET 245 X 200 CM K125/M125X4 BRUTO,,,PCS,,,0,0,28761,24/01/2026 10:55:06,System,Rp 28.761,,,,
,KRT03312,SHEET 126 X 115 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,8505,24/01/2026 10:55:06,System,Rp 8.505,,,,
,KRT03313,"MASTER BOX GIFTSET LAVENDER (UK 69X50X58,5 CM)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03314,"PARTISI GIFT SET LAVENDER (UK 50,5X58,5 CM & 69,5X58,5 CM)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03315,SUBSTANCE K150/M125X3/K150 (CB/F) P=310 L=220 T=200,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03316,SHEET 204 X 131 CM K275/M125X3/K275 CB/F SCOORE 48+35+48,,,PCS,,,0,0,26415,24/01/2026 10:55:06,System,Rp 26.415,,,,
,KRT03317,SHEET 208 X 190 CM K150/M125/K150 C/F BRUTO,,,PCS,,,0,0,15960,24/01/2026 10:55:06,System,Rp 15.960,,,,
,KRT03318,SHEET 104 X 120 CM K125/M125/K125 B/F BRUTO,,,PCS,,,0,0,4504,24/01/2026 10:55:06,System,Rp 4.504,,,,
,KRT03319,"SHEET 185 X 90,4 CM K150/M125/K150 C/F SCOORE 19.2+52+19.2",,,PCS,,,0,0,6910,24/01/2026 10:55:06,System,Rp 6.910,,,,
,KRT03320,SHEET 114 X 105 CM K125/M125/K125 C/F BRUTO,,,PCS,,,0,0,4413,24/01/2026 10:55:06,System,Rp 4.413,,,,
,KRT03321,"SHEET 145 X 59,6 CM K125/M125X4 CB/F SCOORE 13.3+33+13.3",,,PCS,,,0,0,5212,24/01/2026 10:55:06,System,Rp 5.212,,,,
,KRT03322,"SHEET 131 X 61,2 CM K125/M125X4 CB/F SCOORE 11.6+38+11.6",,,PCS,,,0,0,4805,24/01/2026 10:55:06,System,Rp 4.805,,,,
,KRT03323,"RETAIL, 1-85 UK 315X310X425 DOUBLE WALL K125/M125X4 MC CALLS",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03324,"RETAIL, 1-86 UK 380X300X425 DOUBLE WALL K125/M125X4 MC CALLS",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03325,"RETAIL, 1-87 UK 385X270X480 DOUBLE WALL K125/M125X4 A MARSHALL",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03326,"RETAIL, 1-88 UK 330X245X680 DOUBLE WALL K125/M125X4 MOWRY & COTTON",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03327,"RETAIL,1-89 UK 435X270X660 DOUBLE WALL K125/M125X4 MOWRY & COTTON",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03328,"RETAIL, 1-90 UK 330X245X680 DOUBLE WALL K125/M125X4 THE MARKET PLACE",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03329,"RETAIL, 1-91 UK 435X270X660 DOUBLE WALL K125/M125X4 THE MARKET PLACE",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03330,"RETAIL, 1-92 UK 330X245X680 DOUBLE WALL K125/M125X4 TAVERN",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03331,"RETAIL, 1-93 UK 435X270X660 DOUBLE WALL K125/M125X4 TAVERN",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03332,"COMM, 2-7 UK 400X310X420 DOUBLE WALL K125/M125X4 MONTAGE 8",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03333,"COMM, 2-8 UK 390X380X425 DOUBLE WALL K125/M125X4 MONTAGE 16",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03334,"COMM, 2-9 UK 660X135X475 DOUBLE WALL K125/M125X4 MONTAGE 18",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03336,"COMM, 2-13 UK 525X460X375 DOUBLE WALL K125/M125X4 VIEJAS GRAB & GO 10",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03337,"COMM, 2-14 UK 535X370X280 DOUBLE WALL K125/M125X4 VIEJAS GRAB & GO 14",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03338,"COMM, 2-11 UK 600X460X345 DOUBLE WALL K125/M125X4 ALL'ANTICO 13",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03339,"COMM, 2-6 UK 530X360X275 DOUBLE WALL K125XM125X4 EL VEZ 10",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03341,"MASTER BOX MANGKOK 7 MELAMIX/DOP (UK 37X37X38,5 CM)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03342,BOX P32 X L27 X T15 KMK 150 BF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03343,BOX P26 X L23 X T12 KMK 150 BF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03344,BOX P21 X L11 X T9 KMK 150 BF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03346,CARTON BOX WINGSTOP (1 PACK=10 PCS) WARNA (HITAM),,,PC,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03347,SHEET 126 X 105 CM K150/M125/K125 C/F BRUTO,,,PCS,,,0,0,6438,24/01/2026 10:55:06,System,Rp 6.438,,,,
,KRT03348,SHEET 156 X 175 CM K150/M125/K125 C/F BRUTO,,,PCS,,,0,0,12750,24/01/2026 10:55:06,System,Rp 12.750,,,,
,KRT03349,TINTA BROWN ASIAN SPACE,,,KG,,,0,0,51000,24/01/2026 10:55:06,System,Rp 51.000,,,,
,KRT03350,TINTA YELLOW LEMON PEPPER,,,KG,,,0,0,50000,24/01/2026 10:55:06,System,Rp 50.000,,,,
,KRT03351,TINTA RED ATOMIC BLAST,,,KG,,,0,0,52000,24/01/2026 10:55:06,System,Rp 52.000,,,,
,KRT03352,TINTA GREEN FLAVOR BOX,,,KG,,,0,0,54000,24/01/2026 10:55:06,System,Rp 54.000,,,,
,KRT03353,TINTA GREEN WHERE,,,KG,,,0,0,57000,24/01/2026 10:55:06,System,Rp 57.000,,,,
,KRT03354,UNITARY BOX UNION DUPLEX 350 GR,,,PCS,,,0,0,900,24/01/2026 10:55:06,System,Rp 900,,,,
,KRT03355,PARTY PACK RAMADHAN (1X50 SET),,,CAR,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03356,FLAVOR BOX RAMADHAN (1X50 SET),,,CAR,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03357,PARTISI 067 (575X380X120),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03358,"PARTISI 058 (16 KOLOM) (44X63,5X32) CM",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03360,BOX KARDUS 17 MICRON UK 53X17X25 CM K150 CF,,,LBR,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03361,SHEET 142 X 120 CM K110/M110X4 CB/F BRUTO,,,PCS,,,0,0,8973,24/01/2026 10:55:06,System,Rp 8.973,,,,
,KRT03362,SHEET 102 X 130 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,6983,24/01/2026 10:55:06,System,Rp 6.983,,,,
,KRT03363,SHEET 115 X 125 CM K110/M110X4 CB/F BRUTO,,,PCS,,,0,0,7570,24/01/2026 10:55:06,System,Rp 7.570,,,,
,KRT03364,SHEET 161 X 70 CM K110/M110X4 CB/F BRUTO,,,PCS,,,0,0,5935,24/01/2026 10:55:06,System,Rp 5.935,,,,
,KRT03365,SHEET 133 X 110 CM K110/M110X4 CB/F BRUTO,,,PCS,,,0,0,7004,24/01/2026 10:55:06,System,Rp 7.004,,,,
,KRT03366,SHEET 110 X 110 CM K110/M110X4 CB/F BRUTO,,,PCS,,,0,0,6983,24/01/2026 10:55:06,System,Rp 6.983,,,,
,KRT03367,BOX POLOS,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03368,UNITARY BOX UNION-DPL UK 80X80X140-305 GRAM,,,PCS,,,0,0,1250,24/01/2026 10:55:06,System,Rp 1.250,,,,
,KRT03369,UNITARY BOX UNION-DPL UK 130X130X170-305 GRAM,,,PCS,,,0,0,1475,24/01/2026 10:55:06,System,Rp 1.475,,,,
,KRT03370,BOX POLOS UK 50X50X50 CM CB/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03371,"MASTER BOX SEALWARE SWEETY XL (UK 69,5X34,5X65,5 CM)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03372,BOX DW UK 280X250X170 MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03373,MASTER BOX SEALWARE BOWL FELISYA S UK 60X41X81 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03374,BOX 40X40X35 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03375,SHEET 245 X 180 CM K275/M125X3/K275 CB/F BRUTO,,,PCS,,,0,0,42298,24/01/2026 10:55:06,System,Rp 42.298,,,,
,KRT03376,"SHEET 220 X 122,5 CM K275/M125X3/K275 CB/F NETTO",,,PCS,,,0,0,26376,24/01/2026 10:55:06,System,Rp 26.376,,,,
,KRT03377,"SHEET 138 X 59,6 CM K125/M125X3/K125 CB/F SCOORE 16.8+26+16.8",,,PCS,,,0,0,5081,24/01/2026 10:55:06,System,Rp 5.081,,,,
,KRT03378,SHEET 119 X 160 CM M125 X 3 B/F BRUTO,,,PCS,,,0,0,6486,24/01/2026 10:55:06,System,Rp 6.486,,,,
,KRT03379,STOCK COMM UK 435X270X690 DOUBLE WALL K125/M125X4 PISH POSH,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03380,"SHEET 163,5 X 60 CM K150/M125X2 B/F NETTO",,,PCS,,,0,0,3698,24/01/2026 10:55:06,System,Rp 3.698,,,,
,KRT03381,SHEET 139 X 115 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,9382,24/01/2026 10:55:06,System,Rp 9.382,,,,
,KRT03382,SHEET 107 X 130 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,8164,24/01/2026 10:55:06,System,Rp 8.164,,,,
,KRT03383,SHEET 135 X 121 CM K150/M125/K150 C/F NETTO,,,PCS,,,0,0,6678,24/01/2026 10:55:06,System,Rp 6.678,,,,
,KRT03384,"RETAIL, 2-25 UK 430X400X290 DOUBLE WALL K125/M125X4 PISH POSH",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03385,"COMM, 2-26 UK 435X270X580 DOUBLE WALL K125/M125X4 MIDDLE CHIL CLUB",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03386,"COMM, 2-15 UK 390X225X550 DOUBLE WALL K125/M125X4 VERDE",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03387,"RETAIL, 2-24 UK 320X260X530 DOUBLE WALL K125/M125X4 GERMAIN DERMOTOLOGY",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03388,"RETAIL, 3-14 UK 350X260X530 DOUBLE WALL K125/M125X4 BELLA VITA",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03389,"COMM, 3-1 UK 360X240X530 DOUBLE WALL K125/M125X4 BUDDAKAN PHILA",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03390,"COMM, 3-2 UK 435X270X670 DOUBLE WALL K125/M125X4 BUDDAKAN PHILA",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03391,"COMM, 3-11 UK 440X270X640 DOUBLE WALL K125/M125X4 BARHYGGE",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03392,"COMM, 3-12 UK 420X265X270 DOUBLE WALL K125/M125X4 MOYER FINE",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03393,"COMM, 3-13 UK 400X310X345 DOUBLE WALL K125/M125X4 MOYER FINE",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03394,BOX CARTON W2 UK. 790X270X145MM - BOX W2,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03395,OUTBOX PRCL (PM2127),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03396,MASTER BOX SEALWARE BOWL KALISYA L (UK 54X54X41 CM),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03397,"DUS SEALWARE HAVANA M UK 55X37X69,5 CM",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03399,CARTON SHEET K150/M125/K150 C/F UK. P=1350MM X L=1210,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03400,CARTON SHEET K200/M150/K150 B/F UK. P=1200MM X L=910MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03401,UNITARY BOX UNION-DPL UK 85X85X105-305 GRAM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03402,UNITARY BOX POLOS KGL CARTON SHEET K200/M150/K150 B/F DIE CUT UK 100X100X355,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03403,UNITARY BOX POLOS KGL CARTON SHEET K200/M150/K150 B/F DIE CUT UK 95X95X315,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03404,UNITARY BOX POLOS KGL CARTON SHEET K200/M150/K150 B/F DIE CUT UK 115X115X285,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03405,UNITARY BOX POLOS KGL CARTON SHEET K200/M150/K150 B/F DIE CUT UK 150X150X295,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03406,UNITARY BOX POLOS KGL CARTON SHEET K150/M125/K125 B/F DIE CUT UK 235X235X190,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03407,CARTON SHEET K150/M125/M125 B/F UK P=600MM X L=1635,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03408,CARTON SHEET K150/M125/K150 C/F UK P=1350MM X L=1210MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03409,"SHEET 224 X 60,4 CM K150/M125/K150 C/F SCOORE 20.2+20+20.2",,,PCS,,,0,0,5540,24/01/2026 10:55:06,System,Rp 5.540,,,,
,KRT03410,BOX PARCEL,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03411,"COMM,1-58 LA-2 UK 445X260X330 DOUBLE WALL K125/M125X4 KAZUNORI",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03412,"COMM, 1-59 LA-2 UK 410X225X380 DOUBLE WALL K125/M125X4 SUGARFISH",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03413,"COMM, 1-59 NY UK 410X225X380 DOUBLE WALL K125/M125X4 SUGARFISH",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03414,"COMM, 1-58 LA-3 UK 445X260X330 DOUBLE WALL K125/M125X4 KAZUNORI",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03415,"COMM, 1-59 LA-3 UK 410X225X380 DOUBLE WALL K125/M125X4 SUGARFISH",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03416,"MASTER BOX CANARY L (UK 73X40X46,5 CM)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03418,"DUS SEALWARE ELSA S (69,5X69,5X47,5 CM)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03419,"DUS KOTAK SABUN BENING (UK 63X46,5X51 CM)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03420,MASTER BOX MUG KIMMY LARGE 550 ML (UK 54X37X41 CM),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03422,"MASTER BOX SEALWARE SWEETY L (UK 69,5X51X57,5 CM)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03423,"MASTER BOX CANARY M (UK 56X32,4X40 CM)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03424,MASTER BOX CANARY XL (UK 80X42X50 CM),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03425,LAYER SHEET UK 550X380 MM K125/M125/K125,,,LBR,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03426,LAYER SHEET UK 930X1130 MM K125/M125/K125,,,LBR,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03427,SHEET 122 X 150 M110X5 CB/F BRUTO,,,PCS,,,0,0,9570,24/01/2026 10:55:06,System,Rp 9.570,,,,
,KRT03430,LAYER UK 190X40 BF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03431,K150/M125/K150 CF BROWN UK 230TX230X280,,,SHEET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03432,KARTON BOX UK P515XL215XT210 / KMK 125 BCF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03433,LAYER UK 505X205 M/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03434,PARTISI UK 205X40 M/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03435,PARTISI ISI 5 PCS SIDE (MEDIUM BCF),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03437,[PARTISI FOGLAMP] LAYER BUFFER 47X10,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03438,"DUS KERANJANG SAMPAH HUGO (56,5X56,5X49 CM)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03439,CARTON BOX (1710X500X250) TANPA LAYER,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03440,UNITAY BOX POLOS-KGL 2020PM (PWE002) K200/M150/K150 B/F DIE CUT UK 130X130X260,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03443,CLEVER STOCK A1/A2 UK 325X270X350 DOUBLE WALL K125/M125X4 SKU 27456302,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03444,CLEVER STOCK B2 UK 335X195X325 DOUBLE WALL K125/M125X4 SKU 27455602,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03445,CLEVER STOCK H1 UK 315X140X330 DOUBLE WALL K125/M125X4 SKU 38674901,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03446,CLEVER STOCK EMB3 UK 350X190X320 DOUBLE WALL K125/M125X4 SKU 32331002,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03447,SHEET 111 X 110 CM WK150/M125X2 B/F BRUTO,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03448,"SHEET 46 X 85,5 WK150/M125X2 B/F NETTO",,,PCS,,,0,0,2300,24/01/2026 10:55:06,System,Rp 2.300,,,,
,KRT03449,"MASTER BOX SEALWARE HAVANA XL (UK 54,5X36,5X76 CM)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03450,SHEET 104 X 110 CM K125/M125/K125 B/F BRUTO,,,PCS,,,0,0,4128,24/01/2026 10:55:06,System,Rp 4.128,,,,
,KRT03451,SHEET 114 X 155 CM K125/M125/K125 B/F BRUTO,,,PCS,,,0,0,6377,24/01/2026 10:55:06,System,Rp 6.377,,,,
,KRT03452,"COMM, 3-24 UK 385X370X480 DOUBLE WALL K125/M125X4 VIEJAS",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03453,"COMM, 3-22 UK 420X325X290 DOUBLE WALL K125/M125X4 ANGELA NEEL",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03454,"COMM, 3-23 UK 410X410X475 DOUBLE WALL K125/M125X4 ANGELA NEEL",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03455,CARTON SHEET K200/M150/K150 B/F UK P=1350MM X L=1210MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03456,UNITARY BOX UNION DPL UK 80X80X140 350 GRAM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03457,UNITARY BOX UNION DPL UK 130X130X170 350 GRAM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03458,BOX KARTON BESAR LOGO NVG (150X125X150),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03459,"COMM, 3-28 UK 710X350X275 DOUBLE WALL K125/M125X4 MAKOTO",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03460,"COMM, 3-39 UK 400X310X530 DOUBLE WALL K125/M125X4 ROSS SIMONS",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03461,"COMM, 3-26 UK 435X275X660 DOUBLE WALL K125/M125X4 MOZZA LA",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03462,"COMM, 3-27 UK 340X320X530 DOUBLE WALL K125/M125X4 PARC",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03464,"COMM, 3-29 UK 435X270X640 DOUBLE WALL K125/M125X4 ST.ANSELM",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03465,"COMM, 3-30 UK 435X270X670 DOUBLE WALL K125/M125X4 PASTIS",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03466,"COMM, 3-31 UK 360X320X530 DOUBLE WALL K125/M125X4 BARCLAY PRIME",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03467,"COMM, 3-38 UK 435X270X690 DOUBLE WALL K125/M125X4 SICILIAN",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03468,"COMM, 3-64BUK 400X360X275 DOUBLE WALL K125/M125X4 CASAMARA",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03469,BOX UK 640X360X270MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT03470,"SHEET 216 X 63,1 CM K125/M125X4 CB/F SCOORE 17.8+27.5+17.8",,,PCS,,,0,0,8241,24/01/2026 10:55:06,System,Rp 8.241,,,,
,KRT03471,"SHEET 146 X 94,2 CM K125/M125 X 4 CB/F SCOORE 14,1+66+14.1",,,PCS,,,0,0,7498,24/01/2026 10:55:06,System,Rp 7.498,,,,
,KRT03472,"SHEET 136 X 85,6 CM K125/M125X4 CB/F SCOORE 16.3+53+16.3",,,PCS,,,0,0,6984,24/01/2026 10:55:06,System,Rp 6.984,,,,
,KRT03473,"SHEET 145 X 96,6 CM K125/M125X4 CB/F SCOORE 13.8+69+13.8",,,PCS,,,0,0,8511,24/01/2026 10:55:06,System,Rp 8.511,,,,
,KRT03474,SHEET 145 X 100 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,8511,24/01/2026 10:55:06,System,Rp 8.511,,,,
