
,,,,,LAPORAN PESANAN PENJUALAN DETAIL,,,,,,,,,,,,,,,,PERIODE : 01/01/26 - 28/02/26


,,,,,INSPIRASI MEDIA KREATIF

,,,,,JL. TUKAD BATANGHARI XI NO 2

,,,,,0361-4783465

,,,,,AC : 129-00-1116726-5 



,No Transaksi,,,,,,Tanggal,,,Dept.,,Kode Pel.




,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT03547,,,,,CB.DPT-IC0G-M034 K200/M125/K200 B/F 570X190X190,,,,,,,"2,000.00",,,"2,000.00",,PCS,,,,,"6,559.00",0.00,,,,"13,118,000.00"

,2,KRT03545,,,,,CB.DPT-IC0G-L096 K200/M125/K200 B/F 630X130X130,,,,,,,500.00,,,500.00,,PCS,,,,,"4,300.00",0.00,,,,"2,150,000.00"



,,,,,,,,,,,,,,"2,500.00",,,,,,,,,,,,,,,"15,268,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"1,679,480.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"16,947,480.00"



,PO/IS510/260101077,,,,,,1/29/2026,,,SALE,,PL0205

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,"TRM4452 (2""x50M)",,,,,LAKBAN OKAMOTO,,,,,,,122.00,,,122.00,,ROL,,,,,"38,410.00",0.00,,,,"4,686,020.00"

,2,TRM4458 (45MM X 85Y),,,,,LAKBAN EKATAPE,,,,,,,40.00,,,40.00,,ROL,,,,,"10,896.00",0.00,,,,"435,840.00"

,3,KRT04973 (530X355MM),,,,,LAYER,,,,,,,"10,000.00",,,"10,000.00",,PCS,,,,,"1,330.00",0.00,,,,"13,300,000.00"

,4,KRT04972 (550X360X160MM EE-122),,,,,BOX POLOS,,,,,,,"5,000.00",,,"5,000.00",,PCS,,,,,"13,335.00",0.00,,,,"66,675,000.00"



,,,,,,,,,,,,,,"15,162.00",,,,,,,,,,,,,,,"85,096,860.00"

,Pot. :,,0.00,,,,,,,,,,,,Biaya :,,,0.00,,,,,,,,,,"94,457,514.60"
,,,,,,,,Pajak :,,,"9,360,654.60",,,,,,,,,,,,Total Akhir :



,PO/KBP26-00097,,,,,,1/30/2026,,,SALE,,PL0112

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT02188,,,,,BOX KLOSET JONGKOK ISI 3 ORTA (BBP-BOX-SX),,,,,,,500.00,,,0.00,,PCS,,,,,"24,960.00",0.00,,,,"12,480,000.00"



,,,,,,,,,,,,,,500.00,,,,,,,,,,,,,,,"12,480,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"1,372,800.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"13,852,800.00"



,PO26-062-1,,,,,,1/30/2026,,,SALE,,PL0148

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4150,,,,,PALU BESI KAMBING,,,,,,,4.00,,,4.00,,PCS,,,,,"90,000.00",0.00,,,,"360,000.00"
,2,TRM1300,,,,,PAHAT WELDING KECIL,,,,,,,4.00,,,4.00,,PCS,,,,,"86,250.00",0.00,,,,"345,000.00"
,3,TRM4498,,,,,PALU PLASTIK,,,,,,,3.00,,,3.00,,PCS,,,,,"160,125.00",0.00,,,,"480,375.00"
,4,TRM2128,,,,,ARC MEN GEL (NPO NOZZLE CLEANER),,,,,,,5.00,,,5.00,,CAN,,,,,"184,500.00",0.00,,,,"922,500.00"



,,,,,,,,,,,,,,16.00,,,,,,,,,,,,,,,"2,107,875.00"

,Pot. :,,0.00,,,,,Pajak :,,,"231,866.25",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"2,339,741.25"



,C91084,,,,,,1/30/2026,,,SALE,,PL0023

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT01002,,,,,SIKU CARTON 7X7 CM (K3150-0003),,,,,,,"2,000.00",,,"2,000.00",,PCS,,,,,605.00,0.00,,,,"1,210,000.00"
,2,KRT00436,,,,,MASTERBOX Z-03 COMMUNICATION SYMBOL (K3110-0063),,,,,,,200.00,,,153.00,,PCS,,,,,"71,478.00",0.00,,,,"14,295,600.00"

,3,KRT04026,,,,,BIG CARTON BOX LX140C (NEW COM.SYMBOL) PACKING (K3120-0032),,,,,,,80.00,,,80.00,,PCS,,,,,"46,909.00",0.00,,,,"3,752,720.00"

,4,KRT04028,,,,,BIG CARTON BX/BR 125 (NEW COM.SYMBOL) PACKING (K3120-0034),,,,,,,80.00,,,80.00,,PCS,,,,,"55,000.00",0.00,,,,"4,400,000.00"

,5,KRT05119,,,,,CARTON BOX A-28 (NEW COM.SYMBOL) PACKING (K3110-0101),,,,,,,200.00,,,200.00,,PCS,,,,,"4,850.00",0.00,,,,"970,000.00"



,,,,,,,,,,,,,,"2,560.00",,,,,,,,,,,,,,,"24,628,320.00"

,Pot. :,,0.00,,,,,Pajak :,,,"2,709,115.20",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"27,337,435.20"



,PO2-2026/A/039/RMIP,,,,,,1/30/2026,,,SALE,,PL0139


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT02910,,,,,LAYER KARTON BOX IA (590X390MM),,,,,,,"6,000.00",,,"3,500.00",,PCS,,,,,900.00,0.00,,,,"5,400,000.00"


,,,,,,,,,,,,,,"6,000.00",,,,,,,,,,,,,,,"5,400,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"594,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"5,994,000.00"



,PO2-2026/A/089/GEN,,,,,,1/30/2026,,,SALE,,PL0139


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4287,,,,,"POCKET KANBAN/LABEL (P28XL9.5CM, TEBAL 0.5MM)",,,,,,,500.00,,,500.00,,PCS,,,,,"3,400.00",0.00,,,,"1,700,000.00"



,,,,,,,,,,,,,,500.00,,,,,,,,,,,,,,,"1,700,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"187,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"1,887,000.00"



,KIPO26010257,,,,,,1/30/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM0697,,,,,SARUNG TANGAN KARET SENSI SIZE : XL (NB145),,,,,,,3.00,,,3.00,,BOX,,,,,"103,230.00",0.00,,,,"309,690.00"



,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,"309,690.00"

,Pot. :,,0.00,,,,,Pajak :,,,"34,065.90",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"343,755.90"



,KIPO26010263,,,,,,1/30/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM0670,,,,,SPRING WASHER / RING PER M5 (S20C) (ZINC PLATED) (JB003),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,44.00,0.00,,,,"44,000.00"

,2,TRM0301,,,,,SPRING WASHER / RING PER M6 (SS400) (ZINC PLATED) (NB345),,,,,,,"2,000.00",,,"2,000.00",,PCS,,,,,48.00,0.00,,,,"96,000.00"

,3,TRM0348,,,,,FLAT WASHER / RING PLATE (SS400) M6 (GALVANIZED) (NB033),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,48.00,0.00,,,,"48,000.00"

,4,TRM0296,,,,,HEX. NUT /  MUR (S20C) M6X1.0 (GALVANIZED) (JA006),,,,,,,500.00,,,500.00,,PCS,,,,,190.00,0.00,,,,"95,000.00"

,5,TRM0347,,,,,FLAT WASHER / RING PLATE (SS400) M4 (GALVANIZED) (NB512),,,,,,,"2,000.00",,,"2,000.00",,PCS,,,,,34.00,0.00,,,,"68,000.00"

,6,TRM0671,,,,,FLAT WASHER / RING PLATE (SS400) Ø8 LEBAR (GALVANIZED) (NB419),,,,,,,300.00,,,300.00,,PCS,,,,,346.00,0.00,,,,"103,800.00"

,7,TRM0673,,,,,"TAPING SCREW 8X3/8"" GALVANIZED (NB368)",,,,,,,500.00,,,500.00,,PCS,,,,,60.00,0.00,,,,"30,000.00"

,8,TRM2158,,,,,CLAMP HOSE BAND (SILVER) Ø42 -  Ø48 (DOUBLE WIRE CLAMP) FOR PVC HOSE Ø38 /SILICONE HOSE  Ø43 (SUNTRAC) (NB060-1),,,,,,,500.00,,,500.00,,PCS,,,,,"6,500.00",0.00,,,,"3,250,000.00"

,9,TRM1158,,,,,CLAMP HOSE BAND (SILVER) Ø50-Ø55 (DOUBLE WIRE CLAMP) FOR SILICON HOSE Ø51 (SUNTRAC) (NB065),,,,,,,500.00,,,500.00,,PCS,,,,,"6,412.00",0.00,,,,"3,206,000.00"

,10,TRM0099,,,,,BOLT (BAUT JP) M4XP.07XL50MM (GALVANIZED) (NB488-1),,,,,,,500.00,,,500.00,,PCS,,,,,384.00,0.00,,,,"192,000.00"

,11,TRM0299,,,,,BOLT (BAUT L) M8XP1.25XL20MM (GALVANIZED) (NB360),,,,,,,500.00,,,500.00,,PCS,,,,,891.00,0.00,,,,"445,500.00"

,12,TRM0298,,,,,BOLT (BAUT HEXAGONAL) M8XP1.25XL25MM (GALVANIZED) (HA059),,,,,,,500.00,,,500.00,,PCS,,,,,500.00,0.00,,,,"250,000.00"

,13,TRM0117,,,,,BOLT (BAUT L) M8XP1.25XL16MM (GALVANIZED) (NB139),,,,,,,500.00,,,500.00,,PCS,,,,,"1,650.00",0.00,,,,"825,000.00"



,,,,,,,,,,,,,,"10,300.00",,,,,,,,,,,,,,,"8,653,300.00"

,Pot. :,,0.00,,,,,Pajak :,,,"951,863.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"9,605,163.00"



,012/CSI/PO/I/2026,,,,,,1/30/2026,,,SALE,,PL0188

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT05109,,,,,KARTON BOX POLOS UK 47X15X17 CM KMK 125 CBF,,,,,,,100.00,,,100.00,,PCS,,,,,"5,500.00",0.00,,,,"550,000.00"

,2,KRT05110,,,,,KARTON BOX POLOS UK 50X32X31 CM KMK 125 CBF,,,,,,,100.00,,,100.00,,PCS,,,,,"14,200.00",0.00,,,,"1,420,000.00"

,3,KRT05111,,,,,KARTON BOX POLOS UK 130X18X18 CM KMK 125 CBF,,,,,,,100.00,,,100.00,,PCS,,,,,"4,500.00",0.00,,,,"450,000.00"



,,,,,,,,,,,,,,300.00,,,,,,,,,,,,,,,"2,420,000.00"

,Pot. :,,0.00,,,,,,,,,,,,Biaya :,,,0.00,,,,,,,,,,"2,686,200.00"
,,,,,,,,Pajak :,,,"266,200.00",,,,,,,,,,,,Total Akhir :



,PO/18/PSR/2026Auto,,,,,,1/30/2026,,,SALE,,PL0005


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT05112,,,,,LAYER CARTON UK 100 CM X 190 CM KRAFT 150,,,,,,,40.00,,,40.00,,PCS,,,,,"32,000.00",0.00,,,,"1,280,000.00"



,,,,,,,,,,,,,,40.00,,,,,,,,,,,,,,,"1,280,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"140,800.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"1,420,800.00"



,SUAI.TLJP-852601-001,,,,,,1/30/2026,,,SALE,,PL0072


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3454,,,,,KARET KUMIS TRANSPARAN 5CM (COKLAT),,,,,,,65.00,,,65.00,,KG,,,,,"205,000.00",0.00,,,,"13,325,000.00"



,,,,,,,,,,,,,,65.00,,,,,,,,,,,,,,,"13,325,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"1,465,750.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"14,790,750.00"



,011/CSI/PO/I/2026,,,,,,1/30/2026,,,SALE,,PL0188

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,IMP4467,,,,,IMPRABOX A T5 BIRU 1400 X 120 X 200 MM,,,,,,,5.00,,,5.00,,PCS,,,,,"129,000.00",0.00,,,,"645,000.00"

,2,IMP4468,,,,,IMPRABOX B T5 BIRU 1100 X 120 X 200 MM,,,,,,,5.00,,,5.00,,PCS,,,,,"114,200.00",0.00,,,,"571,000.00"

,3,IMP4469,,,,,IMPRABOX D T5 BIRU 700 X 400 X 450 MM,,,,,,,5.00,,,5.00,,PCS,,,,,"155,300.00",0.00,,,,"776,500.00"

,4,IMP4470,,,,,IMPRABOX E T5 BIRU UK 1200 X 320 X 450 MM,,,,,,,5.00,,,5.00,,PCS,,,,,"166,800.00",0.00,,,,"834,000.00"



,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,"2,826,500.00"

,Pot. :,,0.00,,,,,Pajak :,,,"310,915.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"3,137,415.00"



,PA26010369,,,,,,1/30/2026,,,SALE,,PL0023

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT01966,,,,,CARTON BOX K-79 (BROWN) (K8120-0058),,,,,,,20.00,,,20.00,,PCS,,,,,"5,800.00",0.00,,,,"116,000.00"



,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,"116,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"12,760.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"128,760.00"



,PO-L- 202601000168,,,,,,2/2/2026,,,SALE,,PL0126

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3234,,,,,PRINT CARTON UK 60 X 100CM,,,,,,,1.00,,,1.00,,PCS,,,,,"120,000.00",0.00,,,,"120,000.00"


,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,"120,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"13,200.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"133,200.00"



,PO/IS720/260200484,,,,,,2/2/2026,,,SALE,,PL0205

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,"TRM4452 (2""x50M)",,,,,LAKBAN OKAMOTO,,,,,,,180.00,,,180.00,,ROL,,,,,"38,410.00",0.00,,,,"6,913,800.00"

,2,TRM4458 (45MM X 85Y),,,,,LAKBAN EKATAPE,,,,,,,60.00,,,60.00,,ROL,,,,,"10,896.00",0.00,,,,"653,760.00"



,,,,,,,,,,,,,,240.00,,,,,,,,,,,,,,,"7,567,560.00"

,Pot. :,,0.00,,,,,Pajak :,,,"832,431.60",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"8,399,991.60"



,KIPO26020011,,,,,,2/2/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3201,,,,,LEM PVC 45GR (ESURON) NO.73S (CP005),,,,,,,2.00,,,2.00,,TUBE,,,,,"171,000.00",0.00,,,,"342,000.00"



,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,"342,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"37,620.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"379,620.00"



,PO20260202000050,,,,,,2/2/2026,,,SALE,,PL0113

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT03985,,,,,(998486000060432) PACKAGING/CARD BOARD/IVORY BOARD/WHITE/27 6MMX200MM/D100012,,,,,,,"20,000.00",,,"20,000.00",,PCS,,,,,900.00,0.00,,,,"18,000,000.00"

,2,KRT03780,,,,,(998486000060400) PACKING/BOX/E-SHAPED INNER CARTON BOX/NO PRINTING /E-SHAPED CORRUGATED PAPER/NATURAL COLOR/280x200x40MM/D500007,,,,,,,"4,000.00",,,"4,000.00",,PCS,,,,,"2,650.00",0.00,,,,"10,600,000.00"

,3,KRT03781,,,,,(998486000060401) PACKING/BOX/F-SHAPED OUTER CARTON/BLACK PRINTING/DOUBLE-LAYER CORRUGATED PAPER/NATURAL COLOR/440X300X485MM/D500051,,,,,,,200.00,,,0.00,,PCS,,,,,"18,960.00",0.00,,,,"3,792,000.00"

,4,KRT04061,,,,,(994819000010083) PACKAGING BOX/NEUTRAL LOGO PACKAGING/UK 370X370X430 MM,,,,,,,"7,000.00",,,160.00,,PCS,,,,,"17,500.00",0.00,,,,"122,500,000.00"



,,,,,,,,,,,,,,"31,200.00",,,,,,,,,,,,,,,"154,892,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"17,038,120.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"171,930,120.00"



,GBU/PO/C/01/2026/00080,,,,,,2/2/2026,,,SALE,,PL0087


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT01340,,,,,"MASTER BOX  RAK MULTIGUNA S/3 (UK.60,5X46,4X59,2 CM)",,,,,,,50.00,,,50.00,,PCS,,,,,"27,412.50",0.00,,,,"1,370,625.00"

,2,KRT03421,,,,,"MASTER BOX SAPU ITALY (UK 120X41X27,5 CM)",,,,,,,150.00,,,100.00,,PCS,,,,,"18,705.00",0.00,,,,"2,805,750.00"

,3,KRT03397,,,,,"DUS SEALWARE HAVANA M UK 55X37X69,5 CM",,,,,,,100.00,,,0.00,,PCS,,,,,"25,370.00",0.00,,,,"2,537,000.00"

,4,KRT04913,,,,,"DUS SIKAT MAXI 1015 UK 51,5X44X33 CM",,,,,,,75.00,,,75.00,,PCS,,,,,"23,650.00",0.00,,,,"1,773,750.00"

,5,KRT03264,,,,,MASTERBOX BOTOL REIKA 800 ML (UK 45X30X49 CM),,,,,,,100.00,,,0.00,,PCS,,,,,"16,340.00",0.00,,,,"1,634,000.00"

,6,KRT03275,,,,,"MASTERBOX BOTOL AIR MINUM BRIZZ 600 ML (UK. 30X22,5X39 CM)",,,,,,,100.00,,,0.00,,PCS,,,,,"22,037.50",0.00,,,,"2,203,750.00"

,7,KRT03274,,,,,MASTERBOX BOTOL AIR MINUM BRIZZ 800 ML (UK. 45X45X49 CM),,,,,,,100.00,,,0.00,,PCS,,,,,"16,340.00",0.00,,,,"1,634,000.00"

,8,KRT03273,,,,,"MASTERBOX BOTOL AIR MINUM BRIZZ 1000 ML (UK.48X32X51,6 CM)",,,,,,,100.00,,,0.00,,PCS,,,,,"19,242.50",0.00,,,,"1,924,250.00"

,9,KRT01212,,,,,DUS PENGKI KIRENA NEW 96X55X28CM,,,,,,,100.00,,,0.00,,PCS,,,,,"28,272.50",0.00,,,,"2,827,250.00"

,10,KRT01213,,,,,LAYER PENGKI KIRENA NEW 96X55CM,,,,,,,100.00,,,0.00,,PCS,,,,,"3,225.00",0.00,,,,"322,500.00"

,11,KRT03419,,,,,"DUS KOTAK SABUN BENING (UK 63X46,5X51 CM)",,,,,,,50.00,,,50.00,,PCS,,,,,"20,962.50",0.00,,,,"1,048,125.00"



,,,,,,,,,,,,,,"1,025.00",,,,,,,,,,,,,,,"20,081,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"2,208,910.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"22,289,910.00"



,TLJ/26-0006,,,,,,2/3/2026,,,SALE,,PL0053

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT00189,,,,,CARTON BOX DFI 690X510X450 MM K125/M125X3/K125 CB/F,,,,,,,500.00,,,410.00,,EA,,,,,"21,480.00",0.00,,,,"10,740,000.00"



,,,,,,,,,,,,,,500.00,,,,,,,,,,,,,,,"10,740,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"1,181,400.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"11,921,400.00"



,SPG-PO/043/II-2026,,,,,,2/3/2026,,,SALE,,PL0168

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT03676,,,,,CB. RCL D74A TOYOTA K150/M125X3/K150 CB/F 395X322X250,,,,,,,300.00,,,300.00,,PCS,,,,,"9,200.00",0.00,,,,"2,760,000.00"

,2,KRT03677,,,,,LAYER ATAS RCL D74A UK 380X310X370 K150/M125X3/K150 CB/F,,,,,,,"1,100.00",,,0.00,,PCS,,,,,"2,500.00",0.00,,,,"2,750,000.00"

,3,KRT03678,,,,,LAYER BAWAH RCL D74A UK 380X310X370 K150/M125X3/K150 CB/F,,,,,,,600.00,,,0.00,,PCS,,,,,"2,500.00",0.00,,,,"1,500,000.00"



,,,,,,,,,,,,,,"2,000.00",,,,,,,,,,,,,,,"7,010,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"771,100.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"7,781,100.00"



,C91120,,,,,,2/3/2026,,,SALE,,PL0023

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT05003,,,,,CARTON BOX CB 24-E (NEW COM.SYMBOL) PACKING (K3110-0117),,,,,,,"1,260.00",,,0.00,,PCS,,,,,"3,030.00",0.00,,,,"3,817,800.00"

,2,KRT00175,,,,,CARTON BOX CB 25-D (K3110-0011),,,,,,,200.00,,,200.00,,PCS,,,,,"2,222.00",0.00,,,,"444,400.00"
,3,KRT05132,,,,,CARTON BOX CB 31-D (NEW COM.SYMBOL) PACKING (K3110-0113),,,,,,,180.00,,,0.00,,PCS,,,,,"11,100.00",0.00,,,,"1,998,000.00"

,4,KRT00434,,,,,MASTERBOX M-04 COMMUNICATION SYMBOL (K3110-0060),,,,,,,210.00,,,0.00,,PCS,,,,,"54,949.00",0.00,,,,"11,539,290.00"

,5,KRT00391,,,,,LAYER UK 1065X340X5 (K3140-0020),,,,,,,"1,000.00",,,0.00,,PCS,,,,,"3,663.00",0.00,,,,"3,663,000.00"
,6,KRT00436,,,,,MASTERBOX Z-03 COMMUNICATION SYMBOL (K3110-0063),,,,,,,200.00,,,0.00,,PCS,,,,,"71,478.00",0.00,,,,"14,295,600.00"

,7,KRT00179,,,,,CARTON BOX CB 34-D (K3110-0009),,,,,,,230.00,,,0.00,,PCS,,,,,"6,489.00",0.00,,,,"1,492,470.00"


,,,,,,,,,,,,,,"3,280.00",,,,,,,,,,,,,,,"37,250,560.00"

,Pot. :,,0.00,,,,,Pajak :,,,"4,097,561.60",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"41,348,121.60"



,PO-000004182,,,,,,2/3/2026,,,SALE,,PL0097

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4488,,,,,POMPA CELUP AIR KOTOR 2 IN 550 WATT OTOMATIS,,,,,,,1.00,,,1.00,,PCS,,,,,"2,450,000.00",0.00,,,,"2,450,000.00"



,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,"2,450,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"269,500.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"2,719,500.00"



,PO-000004136,,,,,,2/3/2026,,,SALE,,PL0097

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4501,,,,,FISHER TEMBOK ISI 100,,,,,,,1.00,,,1.00,,PCS,,,,,"8,400.00",0.00,,,,"8,400.00"
,2,TRM4502,,,,,BAUD FISHER 20MM,,,,,,,40.00,,,40.00,,PCS,,,,,680.00,0.00,,,,"27,200.00"
,3,TRM4503,,,,,KABEL NYMHY 2X1.5MM SUPREME,,,,,,,25.00,,,25.00,,MTR,,,,,"19,600.00",0.00,,,,"490,000.00"
,4,TRM4504,,,,,LAMPU EMERGENCY MEVAL,,,,,,,3.00,,,3.00,,PCS,,,,,"490,000.00",0.00,,,,"1,470,000.00"
,5,TRM4505,,,,,CLAMP CONDUIT 20MM ISI 100,,,,,,,1.00,,,1.00,,PCS,,,,,"105,000.00",0.00,,,,"105,000.00"


,,,,,,,,,,,,,,70.00,,,,,,,,,,,,,,,"2,100,600.00"

,Pot. :,,0.00,,,,,,,,,,,,Biaya :,,,0.00,,,,,,,,,,"2,331,666.00"
,,,,,,,,Pajak :,,,"231,066.00",,,,,,,,,,,,Total Akhir :



,B-26/MCM/PPIC/035,,,,,,2/3/2026,,,SALE,,PL0090

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM1204,,,,,"DEMPUL, SAN POLAC (COPRSU053N)",,,,,,,8.00,,,8.00,,PAIL,,,,,"209,250.00",0.00,,,,"1,674,000.00"



,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,"1,674,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"184,140.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"1,858,140.00"



,FJI-2026/II/002/JB23,,,,,,2/3/2026,,,SALE,,TR44

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4499,,,,,BOX ODP 16-CORE DOUBLE LOCK ( KOSONGAN ),,,,,,,30.00,,,30.00,,PCS,,,,,"200,000.00",0.00,,,,"6,000,000.00"



,,,,,,,,,,,,,,30.00,,,,,,,,,,,,,,,"6,000,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"660,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"6,660,000.00"



,PO-000004183,,,,,,2/3/2026,,,SALE,,PL0097

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4484,,,,,IBC TANK / KEMPU 1000 LITER,,,,,,,1.00,,,1.00,,UNIT,,,,,"1,560,000.00",0.00,,,,"1,560,000.00"


,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,"1,560,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"171,600.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"1,731,600.00"



